lat,long,og 
42.28551470000001,-71.3965161,"(42.28551470000001, -71.3965161)"
42.3232361,-71.3336099,"(42.3232361, -71.3336099)"
42.28747509999999,-71.3400717,"(42.28747509999999, -71.3400717)"
42.28747509999999,-71.3400717,"(42.28747509999999, -71.3400717)"
42.290707,-71.35371479999999,"(42.290707, -71.35371479999999)"
42.290707,-71.35371479999999,"(42.290707, -71.35371479999999)"
42.2926894,-71.3569922,"(42.2926894, -71.3569922)"
42.29307439999999,-71.35773449999999,"(42.29307439999999, -71.35773449999999)"
42.2939967,-71.35768809999999,"(42.2939967, -71.35768809999999)"
42.2941533,-71.35773449999999,"(42.2941533, -71.35773449999999)"
42.2985216,-71.3598221,"(42.2985216, -71.3598221)"
42.3157195,-71.362416,"(42.3157195, -71.362416)"
42.3154552,-71.3629803,"(42.3154552, -71.3629803)"
42.3147056,-71.3641516,"(42.3147056, -71.3641516)"
42.3147056,-71.3641516,"(42.3147056, -71.3641516)"
42.3145186,-71.3638345,"(42.3145186, -71.3638345)"
42.3143297,-71.3647684,"(42.3143297, -71.3647684)"
42.3143297,-71.3647684,"(42.3143297, -71.3647684)"
42.3129062,-71.36640969999999,"(42.3129062, -71.36640969999999)"
42.29585429999999,-71.32934159999999,"(42.29585429999999, -71.32934159999999)"
42.3055374,-71.332253,"(42.3055374, -71.332253)"
42.3061019,-71.3323504,"(42.3061019, -71.3323504)"
42.3061019,-71.3323504,"(42.3061019, -71.3323504)"
42.3072604,-71.3332791,"(42.3072604, -71.3332791)"
42.3074974,-71.3333316,"(42.3074974, -71.3333316)"
42.30865989999999,-71.3336099,"(42.30865989999999, -71.3336099)"
42.30841280000001,-71.3329945,"(42.30841280000001, -71.3329945)"
42.3173531,-71.3410794,"(42.3173531, -71.3410794)"
42.2755272,-71.3578273,"(42.2755272, -71.3578273)"
42.2759694,-71.35724739999999,"(42.2759694, -71.35724739999999)"
42.2931923,-71.32479479999999,"(42.2931923, -71.32479479999999)"
42.2932391,-71.32507319999999,"(42.2932391, -71.32507319999999)"
42.2937373,-71.32692899999999,"(42.2937373, -71.32692899999999)"
42.2937373,-71.32692899999999,"(42.2937373, -71.32692899999999)"
42.2937373,-71.32692899999999,"(42.2937373, -71.32692899999999)"
42.2933546,-71.3260359,"(42.2933546, -71.3260359)"
42.2934016,-71.326813,"(42.2934016, -71.326813)"
42.2934016,-71.326813,"(42.2934016, -71.326813)"
42.2930165,-71.3265694,"(42.2930165, -71.3265694)"
42.3098029,-71.3353372,"(42.3098029, -71.3353372)"
42.309747,-71.3356513,"(42.309747, -71.3356513)"
42.2948773,-71.3560644,"(42.2948773, -71.3560644)"
42.2948773,-71.3560644,"(42.2948773, -71.3560644)"
42.2859153,-71.3942431,"(42.2859153, -71.3942431)"
42.3072997,-71.3299447,"(42.3072997, -71.3299447)"
42.3075207,-71.3305853,"(42.3075207, -71.3305853)"
42.3139298,-71.34460539999999,"(42.3139298, -71.34460539999999)"
42.2907277,-71.3543943,"(42.2907277, -71.3543943)"
42.2925326,-71.354951,"(42.2925326, -71.354951)"
42.2924546,-71.3544871,"(42.2924546, -71.3544871)"
42.292928,-71.35509019999999,"(42.292928, -71.35509019999999)"
42.2944313,-71.3554715,"(42.2944313, -71.3554715)"
42.2949213,-71.3549974,"(42.2949213, -71.3549974)"
42.2995757,-71.3555773,"(42.2995757, -71.3555773)"
42.2995757,-71.3555773,"(42.2995757, -71.3555773)"
42.2990515,-71.3561108,"(42.2990515, -71.3561108)"
42.2993941,-71.3561572,"(42.2993941, -71.3561572)"
42.2928286,-71.34984779999999,"(42.2928286, -71.34984779999999)"
42.27609,-71.3426489,"(42.27609, -71.3426489)"
42.2767436,-71.34127629999999,"(42.2767436, -71.34127629999999)"
42.2767436,-71.34127629999999,"(42.2767436, -71.34127629999999)"
42.27685030000001,-71.3408939,"(42.27685030000001, -71.3408939)"
42.2764602,-71.3417762,"(42.2764602, -71.3417762)"
42.27049299999999,-71.3205727,"(42.27049299999999, -71.3205727)"
42.27049299999999,-71.3205727,"(42.27049299999999, -71.3205727)"
42.27067539999999,-71.3201088,"(42.27067539999999, -71.3201088)"
42.2710361,-71.3195984,"(42.2710361, -71.3195984)"
42.2813535,-71.349755,"(42.2813535, -71.349755)"
42.2813535,-71.349755,"(42.2813535, -71.349755)"
42.27685090000001,-71.3438863,"(42.27685090000001, -71.3438863)"
42.27685090000001,-71.3438863,"(42.27685090000001, -71.3438863)"
42.27685090000001,-71.3438863,"(42.27685090000001, -71.3438863)"
42.27685090000001,-71.3438863,"(42.27685090000001, -71.3438863)"
42.27685090000001,-71.3438863,"(42.27685090000001, -71.3438863)"
42.27685090000001,-71.3438863,"(42.27685090000001, -71.3438863)"
42.28084279999999,-71.3491519,"(42.28084279999999, -71.3491519)"
42.2585212,-71.3070479,"(42.2585212, -71.3070479)"
42.2927022,-71.3921093,"(42.2927022, -71.3921093)"
42.2927022,-71.3921093,"(42.2927022, -71.3921093)"
42.30481289999999,-71.3622822,"(42.30481289999999, -71.3622822)"
42.3043151,-71.3628226,"(42.3043151, -71.3628226)"
42.3098795,-71.32980549999999,"(42.3098795, -71.32980549999999)"
42.3098795,-71.32980549999999,"(42.3098795, -71.32980549999999)"
42.3104075,-71.3307334,"(42.3104075, -71.3307334)"
42.3109455,-71.3310582,"(42.3109455, -71.3310582)"
42.2764183,-71.3828781,"(42.2764183, -71.3828781)"
42.2753095,-71.3829244,"(42.2753095, -71.3829244)"
42.2744351,-71.3834811,"(42.2744351, -71.3834811)"
42.2725324,-71.3838986,"(42.2725324, -71.3838986)"
42.2715916,-71.3835043,"(42.2715916, -71.3835043)"
42.2873516,-71.3895464,"(42.2873516, -71.3895464)"
42.2876128,-71.39016099999999,"(42.2876128, -71.39016099999999)"
42.2874178,-71.38477999999999,"(42.2874178, -71.38477999999999)"
42.2874178,-71.38477999999999,"(42.2874178, -71.38477999999999)"
42.3141739,-71.3591333,"(42.3141739, -71.3591333)"
42.3141685,-71.358858,"(42.3141685, -71.358858)"
42.3145171,-71.3593045,"(42.3145171, -71.3593045)"
42.3151289,-71.35351279999999,"(42.3151289, -71.35351279999999)"
42.3151478,-71.35307209999999,"(42.3151478, -71.35307209999999)"
42.3151478,-71.35307209999999,"(42.3151478, -71.35307209999999)"
42.3150877,-71.35105399999999,"(42.3150877, -71.35105399999999)"
42.3145408,-71.3495694,"(42.3145408, -71.3495694)"
42.3149476,-71.34734259999999,"(42.3149476, -71.34734259999999)"
42.27628079999999,-71.37828549999999,"(42.27628079999999, -71.37828549999999)"
42.2730332,-71.34835160000002,"(42.2730332, -71.34835160000002)"
42.2789852,-71.3524922,"(42.2789852, -71.3524922)"
42.2789852,-71.3524922,"(42.2789852, -71.3524922)"
42.2786053,-71.3524458,"(42.2786053, -71.3524458)"
42.281266,-71.3483632,"(42.281266, -71.3483632)"
42.281053,-71.3484096,"(42.281053, -71.3484096)"
42.2622362,-71.30711749999999,"(42.2622362, -71.30711749999999)"
42.2622362,-71.30711749999999,"(42.2622362, -71.30711749999999)"
42.271468,-71.345626,"(42.271468, -71.345626)"
42.271468,-71.345626,"(42.271468, -71.345626)"
42.2823928,-71.3504045,"(42.2823928, -71.3504045)"
42.2821752,-71.350607,"(42.2821752, -71.350607)"
42.2818028,-71.35110039999999,"(42.2818028, -71.35110039999999)"
42.28188249999999,-71.3523718,"(42.28188249999999, -71.3523718)"
42.28188249999999,-71.3523718,"(42.28188249999999, -71.3523718)"
42.28188249999999,-71.3523718,"(42.28188249999999, -71.3523718)"
42.28188249999999,-71.3523718,"(42.28188249999999, -71.3523718)"
42.2811349,-71.3533273,"(42.2811349, -71.3533273)"
42.2811349,-71.3533273,"(42.2811349, -71.3533273)"
42.2810413,-71.3545111,"(42.2810413, -71.3545111)"
42.2807197,-71.35550769999999,"(42.2807197, -71.35550769999999)"
42.2807197,-71.35550769999999,"(42.2807197, -71.35550769999999)"
42.2804801,-71.3582912,"(42.2804801, -71.3582912)"
42.2804446,-71.3585232,"(42.2804446, -71.3585232)"
42.2804446,-71.3585232,"(42.2804446, -71.3585232)"
42.2793984,-71.3609355,"(42.2793984, -71.3609355)"
42.2779212,-71.3715358,"(42.2779212, -71.3715358)"
42.2929249,-71.390996,"(42.2929249, -71.390996)"
42.2931265,-71.39108879999999,"(42.2931265, -71.39108879999999)"
42.2930338,-71.3916454,"(42.2930338, -71.3916454)"
42.2933969,-71.3924804,"(42.2933969, -71.3924804)"
42.2961852,-71.3947386,"(42.2961852, -71.3947386)"
42.2960594,-71.3953796,"(42.2960594, -71.3953796)"
42.2939242,-71.3737313,"(42.2939242, -71.3737313)"
42.2938059,-71.374881,"(42.2938059, -71.374881)"
42.2764215,-71.3802339,"(42.2764215, -71.3802339)"
42.2764215,-71.3802339,"(42.2764215, -71.3802339)"
42.3053721,-71.3392782,"(42.3053721, -71.3392782)"
42.3053721,-71.3392782,"(42.3053721, -71.3392782)"
42.3068991,-71.3472498,"(42.3068991, -71.3472498)"
42.3068991,-71.3472498,"(42.3068991, -71.3472498)"
42.2771864,-71.3860378,"(42.2771864, -71.3860378)"
42.2771864,-71.3860378,"(42.2771864, -71.3860378)"
42.27715,-71.386129,"(42.27715, -71.386129)"
42.270776,-71.352885,"(42.270776, -71.352885)"
42.270776,-71.352885,"(42.270776, -71.352885)"
42.2761277,-71.3818111,"(42.2761277, -71.3818111)"
42.2743201,-71.3830172,"(42.2743201, -71.3830172)"
42.2743201,-71.3830172,"(42.2743201, -71.3830172)"
42.2732252,-71.3829244,"(42.2732252, -71.3829244)"
42.2740413,-71.3702601,"(42.2740413, -71.3702601)"
42.2730865,-71.3710024,"(42.2730865, -71.3710024)"
42.2839173,-71.3958667,"(42.2839173, -71.3958667)"
42.2950832,-71.3756877,"(42.2950832, -71.3756877)"
42.29465159999999,-71.37466719999999,"(42.29465159999999, -71.37466719999999)"
42.2949969,-71.3740641,"(42.2949969, -71.3740641)"
42.29461269999999,-71.3744352,"(42.29461269999999, -71.3744352)"
42.2851612,-71.3866355,"(42.2851612, -71.3866355)"
42.2870484,-71.38413059999999,"(42.2870484, -71.38413059999999)"
42.2870484,-71.38413059999999,"(42.2870484, -71.38413059999999)"
42.2865691,-71.3837131,"(42.2865691, -71.3837131)"
42.3162235,-71.3317077,"(42.3162235, -71.3317077)"
42.2871441,-71.32914439999999,"(42.2871441, -71.32914439999999)"
42.2855142,-71.3295735,"(42.2855142, -71.3295735)"
42.2855142,-71.3295735,"(42.2855142, -71.3295735)"
42.2858388,-71.3301767,"(42.2858388, -71.3301767)"
42.2806322,-71.35476539999999,"(42.2806322, -71.35476539999999)"
42.2801329,-71.3546726,"(42.2801329, -71.3546726)"
42.2788365,-71.3544871,"(42.2788365, -71.3544871)"
42.2788365,-71.3544871,"(42.2788365, -71.3544871)"
42.28857120000001,-71.3390496,"(42.28857120000001, -71.3390496)"
42.28857120000001,-71.3390496,"(42.28857120000001, -71.3390496)"
42.3073756,-71.3511932,"(42.3073756, -71.3511932)"
42.3073756,-71.3511932,"(42.3073756, -71.3511932)"
42.3090983,-71.34982459999999,"(42.3090983, -71.34982459999999)"
42.3091339,-71.35059009999999,"(42.3091339, -71.35059009999999)"
42.3091339,-71.35059009999999,"(42.3091339, -71.35059009999999)"
42.3091339,-71.35059009999999,"(42.3091339, -71.35059009999999)"
42.2930406,-71.3741569,"(42.2930406, -71.3741569)"
42.2951466,-71.3731827,"(42.2951466, -71.3731827)"
42.2945427,-71.3725216,"(42.2945427, -71.3725216)"
42.2959478,-71.372858,"(42.2959478, -71.372858)"
42.2963874,-71.3719302,"(42.2963874, -71.3719302)"
42.2748101,-71.3121749,"(42.2748101, -71.3121749)"
42.2744131,-71.3109221,"(42.2744131, -71.3109221)"
42.2744131,-71.3109221,"(42.2744131, -71.3109221)"
42.2743815,-71.31161809999999,"(42.2743815, -71.31161809999999)"
42.2980025,-71.3761942,"(42.2980025, -71.3761942)"
42.2980025,-71.3761942,"(42.2980025, -71.3761942)"
42.2980025,-71.3761942,"(42.2980025, -71.3761942)"
42.2980025,-71.3761942,"(42.2980025, -71.3761942)"
42.2981305,-71.3752238,"(42.2981305, -71.3752238)"
42.2973035,-71.3740641,"(42.2973035, -71.3740641)"
42.2971097,-71.3740177,"(42.2971097, -71.3740177)"
42.2971097,-71.3740177,"(42.2971097, -71.3740177)"
42.2964081,-71.3727188,"(42.2964081, -71.3727188)"
42.2960767,-71.3731827,"(42.2960767, -71.3731827)"
42.2703253,-71.3530025,"(42.2703253, -71.3530025)"
42.2703253,-71.3530025,"(42.2703253, -71.3530025)"
42.268217,-71.351316,"(42.268217, -71.351316)"
42.265624,-71.32901679999999,"(42.265624, -71.32901679999999)"
42.2648874,-71.3290632,"(42.2648874, -71.3290632)"
42.2646815,-71.329388,"(42.2646815, -71.329388)"
42.2644257,-71.3309654,"(42.2644257, -71.3309654)"
42.2642528,-71.3317077,"(42.2642528, -71.3317077)"
42.2754115,-71.32901679999999,"(42.2754115, -71.32901679999999)"
42.3035063,-71.361817,"(42.3035063, -71.361817)"
42.3036621,-71.3627448,"(42.3036621, -71.3627448)"
42.3122579,-71.35059009999999,"(42.3122579, -71.35059009999999)"
42.3040412,-71.35680669999999,"(42.3040412, -71.35680669999999)"
42.3040412,-71.35680669999999,"(42.3040412, -71.35680669999999)"
42.3066295,-71.3587087,"(42.3066295, -71.3587087)"
42.3066295,-71.3587087,"(42.3066295, -71.3587087)"
42.3064142,-71.3587551,"(42.3064142, -71.3587551)"
42.3297502,-71.3327748,"(42.3297502, -71.3327748)"
42.2732394,-71.384896,"(42.2732394, -71.384896)"
42.2731682,-71.3853598,"(42.2731682, -71.3853598)"
42.272526,-71.3850815,"(42.272526, -71.3850815)"
42.2729319,-71.385615,"(42.2729319, -71.385615)"
42.2723824,-71.38477999999999,"(42.2723824, -71.38477999999999)"
42.2723824,-71.38477999999999,"(42.2723824, -71.38477999999999)"
42.2726574,-71.3857541,"(42.2726574, -71.3857541)"
42.271946,-71.3851743,"(42.271946, -71.3851743)"
42.271946,-71.3851743,"(42.271946, -71.3851743)"
42.249201,-71.3165826,"(42.249201, -71.3165826)"
42.2499227,-71.31556189999999,"(42.2499227, -71.31556189999999)"
42.24985239999999,-71.31514430000001,"(42.24985239999999, -71.31514430000001)"
42.2501825,-71.3135668,"(42.2501825, -71.3135668)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2711828,-71.3492447,"(42.2711828, -71.3492447)"
42.2881508,-71.3423785,"(42.2881508, -71.3423785)"
42.2883566,-71.34205370000001,"(42.2883566, -71.34205370000001)"
42.2755532,-71.3280889,"(42.2755532, -71.3280889)"
42.2795381,-71.3449301,"(42.2795381, -71.3449301)"
42.2913685,-71.3624201,"(42.2913685, -71.3624201)"
42.2919525,-71.36190979999999,"(42.2919525, -71.36190979999999)"
42.2928688,-71.36204889999999,"(42.2928688, -71.36204889999999)"
42.2952792,-71.3620025,"(42.2952792, -71.3620025)"
42.2952792,-71.3620025,"(42.2952792, -71.3620025)"
42.2955195,-71.3624947,"(42.2955195, -71.3624947)"
42.28940559999999,-71.34785289999999,"(42.28940559999999, -71.34785289999999)"
42.28914049999999,-71.34627549999999,"(42.28914049999999, -71.34627549999999)"
42.28914049999999,-71.34627549999999,"(42.28914049999999, -71.34627549999999)"
42.2896273,-71.34474449999999,"(42.2896273, -71.34474449999999)"
42.3074869,-71.3540695,"(42.3074869, -71.3540695)"
42.2811617,-71.3411954,"(42.2811617, -71.3411954)"
42.2811324,-71.3405252,"(42.2811324, -71.3405252)"
42.2820477,-71.3431696,"(42.2820477, -71.3431696)"
42.2820477,-71.3431696,"(42.2820477, -71.3431696)"
42.2826211,-71.3419231,"(42.2826211, -71.3419231)"
42.2826211,-71.3419231,"(42.2826211, -71.3419231)"
42.2824626,-71.3409891,"(42.2824626, -71.3409891)"
42.2959032,-71.3783621,"(42.2959032, -71.3783621)"
42.2959032,-71.3783621,"(42.2959032, -71.3783621)"
42.2959032,-71.3783621,"(42.2959032, -71.3783621)"
42.2955264,-71.3777258,"(42.2955264, -71.3777258)"
42.2955264,-71.3777258,"(42.2955264, -71.3777258)"
42.29463620000001,-71.3796772,"(42.29463620000001, -71.3796772)"
42.29463620000001,-71.3796772,"(42.29463620000001, -71.3796772)"
42.2946724,-71.37887529999999,"(42.2946724, -71.37887529999999)"
42.2943508,-71.3793207,"(42.2943508, -71.3793207)"
42.3030325,-71.326465,"(42.3030325, -71.326465)"
42.2679961,-71.3540927,"(42.2679961, -71.3540927)"
42.2676308,-71.35402309999999,"(42.2676308, -71.35402309999999)"
42.2675339,-71.35399989999999,"(42.2675339, -71.35399989999999)"
42.2675339,-71.35399989999999,"(42.2675339, -71.35399989999999)"
42.2677294,-71.3546016,"(42.2677294, -71.3546016)"
42.2833584,-71.33080300000002,"(42.2833584, -71.33080300000002)"
42.2833584,-71.33080300000002,"(42.2833584, -71.33080300000002)"
42.2833584,-71.33080300000002,"(42.2833584, -71.33080300000002)"
42.2826746,-71.3299447,"(42.2826746, -71.3299447)"
42.2828414,-71.329388,"(42.2828414, -71.329388)"
42.3221009,-71.3301767,"(42.3221009, -71.3301767)"
42.3221009,-71.3301767,"(42.3221009, -71.3301767)"
42.2857492,-71.3418805,"(42.2857492, -71.3418805)"
42.2741228,-71.3118501,"(42.2741228, -71.3118501)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2890983,-71.37438879999999,"(42.2890983, -71.37438879999999)"
42.2791375,-71.3488337,"(42.2791375, -71.3488337)"
42.2791375,-71.3488337,"(42.2791375, -71.3488337)"
42.2729059,-71.3477601,"(42.2729059, -71.3477601)"
42.2729059,-71.3477601,"(42.2729059, -71.3477601)"
42.2729059,-71.3477601,"(42.2729059, -71.3477601)"
42.2729059,-71.3477601,"(42.2729059, -71.3477601)"
42.2696044,-71.3571314,"(42.2696044, -71.3571314)"
42.2693534,-71.3574098,"(42.2693534, -71.3574098)"
42.2857186,-71.34473369999999,"(42.2857186, -71.34473369999999)"
42.2588077,-71.32872780000001,"(42.2588077, -71.32872780000001)"
42.2707908,-71.38083689999999,"(42.2707908, -71.38083689999999)"
42.2707908,-71.38083689999999,"(42.2707908, -71.38083689999999)"
42.2743749,-71.3782392,"(42.2743749, -71.3782392)"
42.275031,-71.37888,"(42.275031, -71.37888)"
42.275031,-71.37888,"(42.275031, -71.37888)"
42.2763935,-71.3774041,"(42.2763935, -71.3774041)"
42.2759374,-71.3771258,"(42.2759374, -71.3771258)"
42.2770168,-71.3771258,"(42.2770168, -71.3771258)"
42.2790819,-71.3765691,"(42.2790819, -71.3765691)"
42.279198,-71.3761516,"(42.279198, -71.3761516)"
42.2796064,-71.3765343,"(42.2796064, -71.3765343)"
42.2796064,-71.3765343,"(42.2796064, -71.3765343)"
42.2893335,-71.37601250000002,"(42.2893335, -71.37601250000002)"
42.2893335,-71.37601250000002,"(42.2893335, -71.37601250000002)"
42.2945099,-71.3765279,"(42.2945099, -71.3765279)"
42.29529549999999,-71.3766114,"(42.29529549999999, -71.3766114)"
42.2764215,-71.3802339,"(42.2764215, -71.3802339)"
42.2764215,-71.3802339,"(42.2764215, -71.3802339)"
42.3079715,-71.3551829,"(42.3079715, -71.3551829)"
42.3078772,-71.35550769999999,"(42.3078772, -71.35550769999999)"
42.3077061,-71.3564819,"(42.3077061, -71.3564819)"
42.2667307,-71.30883419999999,"(42.2667307, -71.30883419999999)"
42.2679822,-71.3089734,"(42.2679822, -71.3089734)"
42.306241,-71.3575025,"(42.306241, -71.3575025)"
42.2651993,-71.3175337,"(42.2651993, -71.3175337)"
42.2954291,-71.3832956,"(42.2954291, -71.3832956)"
42.2924904,-71.33300679999999,"(42.2924904, -71.33300679999999)"
42.2857576,-71.3826461,"(42.2857576, -71.3826461)"
42.2857576,-71.3826461,"(42.2857576, -71.3826461)"
42.28512670000001,-71.3828781,"(42.28512670000001, -71.3828781)"
42.3136354,-71.3585696,"(42.3136354, -71.3585696)"
42.3135808,-71.3582448,"(42.3135808, -71.3582448)"
42.3125538,-71.3581566,"(42.3125538, -71.3581566)"
42.3130195,-71.3577809,"(42.3130195, -71.3577809)"
42.3122073,-71.3575953,"(42.3122073, -71.3575953)"
42.3122073,-71.3575953,"(42.3122073, -71.3575953)"
42.3110802,-71.3580605,"(42.3110802, -71.3580605)"
42.2869635,-71.32746259999999,"(42.2869635, -71.32746259999999)"
42.2869635,-71.32746259999999,"(42.2869635, -71.32746259999999)"
42.2739948,-71.367987,"(42.2739948, -71.367987)"
42.2739948,-71.367987,"(42.2739948, -71.367987)"
42.2755974,-71.3376463,"(42.2755974, -71.3376463)"
42.2754606,-71.3372751,"(42.2754606, -71.3372751)"
42.2752638,-71.33588329999999,"(42.2752638, -71.33588329999999)"
42.2921269,-71.3804658,"(42.2921269, -71.3804658)"
42.291927,-71.380605,"(42.291927, -71.380605)"
42.2914849,-71.38018749999999,"(42.2914849, -71.38018749999999)"
42.2910695,-71.3803731,"(42.2910695, -71.3803731)"
42.2708387,-71.3700282,"(42.2708387, -71.3700282)"
42.2711467,-71.37141989999999,"(42.2711467, -71.37141989999999)"
42.2716833,-71.3715126,"(42.2716833, -71.3715126)"
42.2726681,-71.3733335,"(42.2726681, -71.3733335)"
42.2723235,-71.3735538,"(42.2723235, -71.3735538)"
42.2723235,-71.3735538,"(42.2723235, -71.3735538)"
42.2728074,-71.3735538,"(42.2728074, -71.3735538)"
42.2730026,-71.37582689999999,"(42.2730026, -71.37582689999999)"
42.2730026,-71.37582689999999,"(42.2730026, -71.37582689999999)"
42.2762915,-71.3807906,"(42.2762915, -71.3807906)"
42.2839208,-71.3932226,"(42.2839208, -71.3932226)"
42.2836175,-71.3945214,"(42.2836175, -71.3945214)"
42.2833991,-71.39521719999999,"(42.2833991, -71.39521719999999)"
42.2826291,-71.39684079999999,"(42.2826291, -71.39684079999999)"
42.2832509,-71.3566211,"(42.2832509, -71.3566211)"
42.2951491,-71.336208,"(42.2951491, -71.336208)"
42.2955574,-71.3360921,"(42.2955574, -71.3360921)"
42.3057845,-71.3532345,"(42.3057845, -71.3532345)"
42.2805101,-71.3533736,"(42.2805101, -71.3533736)"
42.2803319,-71.35342,"(42.2803319, -71.35342)"
42.27685090000001,-71.3438863,"(42.27685090000001, -71.3438863)"
42.27685090000001,-71.3438863,"(42.27685090000001, -71.3438863)"
42.27685090000001,-71.3438863,"(42.27685090000001, -71.3438863)"
42.27685090000001,-71.3438863,"(42.27685090000001, -71.3438863)"
42.27685090000001,-71.3438863,"(42.27685090000001, -71.3438863)"
42.27685090000001,-71.3438863,"(42.27685090000001, -71.3438863)"
42.2871274,-71.3433179,"(42.2871274, -71.3433179)"
42.2871274,-71.3433179,"(42.2871274, -71.3433179)"
42.2874708,-71.3429816,"(42.2874708, -71.3429816)"
42.285635,-71.38524389999999,"(42.285635, -71.38524389999999)"
42.285455,-71.3850583,"(42.285455, -71.3850583)"
42.2847624,-71.3860325,"(42.2847624, -71.3860325)"
42.27554,-71.376651,"(42.27554, -71.376651)"
42.2750814,-71.3771258,"(42.2750814, -71.3771258)"
42.2968713,-71.38023009999999,"(42.2968713, -71.38023009999999)"
42.2966267,-71.38066669999999,"(42.2966267, -71.38066669999999)"
42.2966267,-71.38066669999999,"(42.2966267, -71.38066669999999)"
42.2959992,-71.381621,"(42.2959992, -71.381621)"
42.2959665,-71.3825069,"(42.2959665, -71.3825069)"
42.295518,-71.38426969999999,"(42.295518, -71.38426969999999)"
42.295518,-71.38426969999999,"(42.295518, -71.38426969999999)"
42.282023,-71.3566211,"(42.282023, -71.3566211)"
42.2815108,-71.3577809,"(42.2815108, -71.3577809)"
42.2815108,-71.3577809,"(42.2815108, -71.3577809)"
42.2835964,-71.3365328,"(42.2835964, -71.3365328)"
42.280654,-71.3323109,"(42.280654, -71.3323109)"
42.279166,-71.3283836,"(42.279166, -71.3283836)"
42.2777334,-71.3256917,"(42.2777334, -71.3256917)"
42.2777334,-71.3256917,"(42.2777334, -71.3256917)"
42.2773469,-71.32525869999999,"(42.2773469, -71.32525869999999)"
42.2773469,-71.32525869999999,"(42.2773469, -71.32525869999999)"
42.3070278,-71.3281801,"(42.3070278, -71.3281801)"
42.2868791,-71.3551829,"(42.2868791, -71.3551829)"
42.2872383,-71.3564355,"(42.2872383, -71.3564355)"
42.2869208,-71.35676029999999,"(42.2869208, -71.35676029999999)"
42.2867365,-71.3569922,"(42.2867365, -71.3569922)"
42.2891401,-71.38728499999999,"(42.2891401, -71.38728499999999)"
42.2873584,-71.3868675,"(42.2873584, -71.3868675)"
42.2873584,-71.3868675,"(42.2873584, -71.3868675)"
42.30603869999999,-71.3643906,"(42.30603869999999, -71.3643906)"
42.3036128,-71.3641133,"(42.3036128, -71.3641133)"
42.3036128,-71.3641133,"(42.3036128, -71.3641133)"
42.277259,-71.37768249999999,"(42.277259, -71.37768249999999)"
42.2769991,-71.37879579999999,"(42.2769991, -71.37879579999999)"
42.2769991,-71.37879579999999,"(42.2769991, -71.37879579999999)"
42.2726432,-71.63056329999999,"(42.2726432, -71.63056329999999)"
42.2938387,-71.3633943,"(42.2938387, -71.3633943)"
42.2769695,-71.39202560000001,"(42.2769695, -71.39202560000001)"
42.277079,-71.39210899999999,"(42.277079, -71.39210899999999)"
42.2773823,-71.3923681,"(42.2773823, -71.3923681)"
42.2773823,-71.3923681,"(42.2773823, -71.3923681)"
42.2772787,-71.39270499999999,"(42.2772787, -71.39270499999999)"
42.2772787,-71.39270499999999,"(42.2772787, -71.39270499999999)"
42.2818369,-71.3955943,"(42.2818369, -71.3955943)"
42.2818369,-71.3955943,"(42.2818369, -71.3955943)"
42.2772787,-71.39270499999999,"(42.2772787, -71.39270499999999)"
